index,구,행정동,경도,위도,이름,구분
31972,동구,중앙동,127.43128,36.328976,흑마늘누룽지닭강정,상권정보
31977,동구,중앙동,127.43307,36.329094,영현이네,상권정보
31992,동구,중앙동,127.43725,36.335964,비범,상권정보
32001,동구,중앙동,127.43128,36.329372,오늘은반찬&국 2호점,상권정보
32006,동구,중앙동,127.43895,36.33051,오마르 신안점,상권정보
32008,동구,중앙동,127.43149,36.328922,홍을래부침전,상권정보
32011,동구,중앙동,127.43093,36.33322,은성,상권정보
32012,동구,중앙동,127.43863,36.335484,하쿠쯔무,상권정보
32015,동구,중앙동,127.437935,36.334824,뉴리프소제,상권정보
32020,동구,중앙동,127.43255,36.327866,가득,상권정보
32021,동구,중앙동,127.437294,36.329945,에멜무지로,상권정보
32025,동구,중앙동,127.432526,36.329414,육앤족,상권정보
32031,동구,중앙동,127.43031,36.32954,튀린쿠안,상권정보
32279,동구,판암1동,127.45941,36.315815,돼지꿈,상권정보
32280,동구,판암1동,127.45708,36.316425,천수산,상권정보
32281,동구,판암1동,127.45741,36.319572,BBQ치킨 대전판암점,상권정보
32285,동구,판암1동,127.45986,36.31643,다사랑치킨피자판암점 판암점,상권정보
32286,동구,판암1동,127.475746,36.33091,깡숙이네칼국수,상권정보
32287,동구,판암1동,127.47476,36.31685,포천순대식당,상권정보
32289,동구,판암1동,127.45941,36.315815,가미,상권정보
32292,동구,판암1동,127.46296,36.3179,해정손칼국수,상권정보
32295,동구,판암1동,127.46222,36.31516,장충동꽃돼지왕족발보쌈,상권정보
32297,동구,판암1동,127.479744,36.332245,카페모리,상권정보
32301,동구,판암1동,127.46059,36.31663,가마치통닭,상권정보
32304,동구,판암1동,127.46242,36.319065,호두나무집,상권정보
32309,동구,판암1동,127.45813,36.315693,토방,상권정보
32311,동구,판암1동,127.45941,36.315815,아이워너커피,상권정보
32314,동구,판암1동,127.45554,36.31633,동서장어,상권정보
32315,동구,판암1동,127.459114,36.314957,신미면옥,상권정보
32325,동구,판암1동,127.45066,36.31783,365랑께,상권정보
32333,동구,판암1동,127.45547,36.31613,순중매마스터쉐프,상권정보
32334,동구,판암1동,127.4626,36.317947,고모네,상권정보
32340,동구,판암1동,127.45741,36.319572,윤카페,상권정보
32346,동구,판암1동,127.45554,36.31633,동서회관식당,상권정보
32347,동구,판암1동,127.46593,36.319107,판암촌가식당,상권정보
32350,동구,판암1동,127.461365,36.31766,한끼한줄,상권정보
32352,동구,판암1동,127.46235,36.317863,잔치집식당,상권정보
32354,동구,판암1동,127.45919,36.315147,먹깨비,상권정보
32355,동구,판암1동,127.46222,36.31516,계동치킨,상권정보
32359,동구,판암1동,127.474846,36.328373,삼주외식산업판암기지점,상권정보
32361,동구,판암1동,127.462135,36.317936,정현육가공식당,상권정보
32363,동구,판암1동,127.462135,36.317936,정현육가공직판장식당,상권정보
32365,동구,판암1동,127.45741,36.319572,더달달대전판암 삼정점,상권정보
32368,동구,판암1동,127.46242,36.319065,송원갈비 2호점,상권정보
32370,동구,판암1동,127.45362,36.31703,스타벅스 대전판암디티점,상권정보
32371,동구,판암1동,127.45965,36.31694,커피모네,상권정보
32372,동구,판암1동,127.478966,36.33068,바다송어,상권정보
32374,동구,판암1동,127.4551,36.31593,동평소국밥,상권정보
32379,동구,판암1동,127.46296,36.3179,해정해물손칼국수판암,상권정보
32381,동구,판암1동,127.45447,36.31687,곰탱이,상권정보
32386,동구,판암1동,127.46263,36.318207,대경식당,상권정보
32390,동구,판암1동,127.47573,36.330902,돈이네등뼈,상권정보
32400,동구,판암1동,127.45693,36.316597,오유민동태마을판암점 판암점,상권정보
32402,동구,판암1동,127.478966,36.33068,풀향기가든,상권정보
32405,동구,판암1동,127.45949,36.31596,황제족.보쌈,상권정보
32406,동구,판암1동,127.45926,36.316536,엉터리밴드,상권정보
32407,동구,판암1동,127.46235,36.317863,아구나라,상권정보
32408,동구,판암1동,127.45962,36.316715,꼬꼬발꾸락,상권정보
32417,동구,판암1동,127.45994,36.31668,정미소참나무장작구이,상권정보
32418,동구,판암1동,127.46308,36.318264,우리동네김밥,상권정보
32420,동구,판암1동,127.46059,36.31663,청용각,상권정보
32424,동구,판암1동,127.456055,36.31627,옛골흑염소,상권정보
32425,동구,판암1동,127.479744,36.332245,꽃쌈,상권정보
32428,동구,판암1동,127.45712,36.3162,신미식당,상권정보
32429,동구,판암1동,127.46279,36.31794,참살이콩이야기,상권정보
32434,동구,판암1동,127.46115,36.31665,김밥천국,상권정보
32435,동구,판암1동,127.47274,36.32595,홍어장군,상권정보
32436,동구,판암1동,127.459625,36.315193,커피베이 대전판암점,상권정보
32445,동구,판암1동,127.475746,36.33091,판암면옥,상권정보
32450,동구,판암1동,127.45941,36.315815,자매빈대떡,상권정보
32452,동구,판암1동,127.46177,36.317833,태영생막창 판암점,상권정보
32464,동구,판암1동,127.45986,36.31643,김.이.박대패삼겹살,상권정보
32483,동구,판암1동,127.45712,36.316532,소풍김밥,상권정보
32484,동구,판암1동,127.45947,36.31653,전주집식당,상권정보
32487,동구,판암1동,127.478966,36.33068,무지개송어장,상권정보
32489,동구,판암1동,127.45926,36.316536,대전밀면 본점,상권정보
32495,동구,판암1동,127.472824,36.32597,우물과두레박,상권정보
32496,동구,판암1동,127.47476,36.31685,박군치킨,상권정보
32501,동구,판암1동,127.460976,36.316757,피자마루 판암.신흥점,상권정보
32504,동구,판암1동,127.455986,36.3167,베스킨라빈스 판암점,상권정보
32505,동구,판암1동,127.45919,36.31675,까페봉봉 페봉봉,상권정보
32507,동구,판암1동,127.46398,36.31806,단골식당,상권정보
32513,동구,판암1동,127.45941,36.315815,작은꼬마김밥,상권정보
32514,동구,판암1동,127.46192,36.320927,그린,상권정보
32515,동구,판암1동,127.458954,36.315514,오뚜기백반집,상권정보
32519,동구,판암1동,127.47573,36.330902,공동어시장 판암점,상권정보
32520,동구,판암1동,127.46192,36.320927,드라이어드샘,상권정보
32529,동구,판암1동,127.456055,36.31627,삽교막창,상권정보
32533,동구,판암1동,127.458954,36.315514,청년낙지,상권정보
32539,동구,판암1동,127.46235,36.317863,가야숯불치킨,상권정보
32546,동구,판암1동,127.45942,36.316227,황제치킨,상권정보
32548,동구,판암1동,127.45741,36.319572,떡볶이참잘하는집떡참 대전판암점,상권정보
32550,동구,판암1동,127.461365,36.31766,"온,봄",상권정보
32552,동구,판암1동,127.46212,36.31789,풍천민물장어,상권정보
32553,동구,판암1동,127.45974,36.317608,죽이야기 대전판암점,상권정보
32560,동구,판암1동,127.45753,36.317745,프랭크버거 대전판암점,상권정보
32568,동구,판암1동,127.45708,36.316425,"소풍호떡,샌드위치",상권정보
32580,동구,판암1동,127.45941,36.315815,유준커피,상권정보
32729,동구,판암2동,127.450485,36.32103,소정이네칼국수,상권정보
32736,동구,판암2동,127.45826,36.32428,페리카나식당,상권정보
32738,동구,판암2동,127.45619,36.317738,신부여순대식당,상권정보
32742,동구,판암2동,127.45202,36.318882,판암면옥,상권정보
32744,동구,판암2동,127.45826,36.32428,착한치킨,상권정보
32745,동구,판암2동,127.46087,36.322544,판암골갈비명가,상권정보
32748,동구,판암2동,127.45672,36.31955,판암참숯민물장어,상권정보
32749,동구,판암2동,127.45619,36.317738,원조부여순대,상권정보
32758,동구,판암2동,127.447525,36.322834,동남순대,상권정보
32767,동구,판암2동,127.46082,36.321075,시골손칼국수식당,상권정보
32770,동구,판암2동,127.45848,36.3231,만리장성,상권정보
32771,동구,판암2동,127.45619,36.317738,멧돌숨두부,상권정보
32773,동구,판암2동,127.46082,36.321075,뚝배기,상권정보
32775,동구,판암2동,127.44887,36.321632,실비식당,상권정보
32778,동구,판암2동,127.45174,36.319077,카페 케일리,상권정보
32780,동구,판암2동,127.45587,36.317383,한우리해장국,상권정보
32784,동구,판암2동,127.45672,36.31955,일억반점,상권정보
32787,동구,판암2동,127.45848,36.3231,명랑시대쌀핫도그 판암점,상권정보
32788,동구,판암2동,127.454666,36.31747,돈&장어,상권정보
32789,동구,판암2동,127.449326,36.31977,소향기사식당,상권정보
32793,동구,판암2동,127.454666,36.31747,대구왕뽈떼기,상권정보
32799,동구,판암2동,127.45223,36.31842,메밀고개시골막국수,상권정보
32801,동구,판암2동,127.46082,36.321075,대전뚝배기식당,상권정보
32803,동구,판암2동,127.454666,36.31747,옛고을,상권정보
32805,동구,판암2동,127.458824,36.321102,큰통치킨판암점 판암점,상권정보
32813,동구,판암2동,127.461914,36.322063,대전뚝배기,상권정보
32815,동구,판암2동,127.45202,36.318882,판암냉면식당,상권정보
32816,동구,판암2동,127.45223,36.31842,시골막국수판암직영점 판암직영점,상권정보
32818,동구,판암2동,127.46082,36.321075,사랑골보리밥식당,상권정보
32822,동구,판암2동,127.461914,36.322063,판암골,상권정보
32826,동구,판암2동,127.45826,36.32428,페리카나치킨식당,상권정보
32832,동구,판암2동,127.45848,36.3231,열받는떡복기식당,상권정보
32836,동구,판암2동,127.44979,36.320404,불닭발불날개예닭,상권정보
32838,동구,판암2동,127.45223,36.319206,솥뚜껑삼겹살,상권정보
32839,동구,판암2동,127.4479,36.32317,곰수산종합수산물센타,상권정보
32841,동구,판암2동,127.461914,36.322063,장원반점,상권정보
32842,동구,판암2동,127.447525,36.322834,연탄불갈비,상권정보
32855,동구,판암2동,127.45672,36.31955,삼월애,상권정보
32856,동구,판암2동,127.456276,36.317657,양평해장국 울엄마,상권정보
32857,동구,판암2동,127.45184,36.31925,원미면옥,상권정보
32861,동구,판암2동,127.45672,36.31955,양평5일장,상권정보
32863,동구,판암2동,127.45826,36.32428,달시아이스크림세계과자 판암점,상권정보
32864,동구,판암2동,127.45848,36.3231,나 는닭이다,상권정보
32865,동구,판암2동,127.45848,36.3231,더달달리더스크림,상권정보
32876,동구,판암2동,127.45848,36.3231,요거프레소 대전판암점,상권정보
32882,동구,판암2동,127.45672,36.31955,대오통닭,상권정보
32890,동구,판암2동,127.46079,36.32238,메가엠지씨커피 대전판암점,상권정보
32893,동구,판암2동,127.45155,36.320133,청수당한밭,상권정보
32895,동구,판암2동,127.45578,36.320736,쌍청바베큐,상권정보
32899,동구,판암2동,127.462265,36.322037,컬처푸드 5호점,상권정보
33239,동구,홍도동,127.42757,36.345066,중부수산식당,상권정보
33241,동구,홍도동,127.42253,36.346592,금강숯불구이,상권정보
33248,동구,홍도동,127.42443,36.348576,브릴랑,상권정보
33252,동구,홍도동,127.42253,36.346447,금강숯불구이,상권정보
33265,동구,홍도동,127.42771,36.35125,본분식홍도,상권정보
33269,동구,홍도동,127.42659,36.351254,커피체리,상권정보
33279,동구,홍도동,127.42913,36.34655,아리랑고기집,상권정보
33280,동구,홍도동,127.42974,36.34815,설악피자하나식당,상권정보
33297,동구,홍도동,127.42764,36.344254,진미가,상권정보
33299,동구,홍도동,127.42084,36.3449,개성집,상권정보
33308,동구,홍도동,127.42757,36.345066,토종한우마을,상권정보
33313,동구,홍도동,127.42936,36.346775,퓨전술애나라,상권정보
33315,동구,홍도동,127.42969,36.34768,대전정육식당,상권정보
33316,동구,홍도동,127.42239,36.34613,돈돈까츠,상권정보
33318,동구,홍도동,127.42928,36.346325,잔다리마당식당,상권정보
33329,동구,홍도동,127.4297,36.348248,사랑옵다,상권정보
33332,동구,홍도동,127.42782,36.3515,몬죽대전한남대점 대전한남대점,상권정보
33335,동구,홍도동,127.42905,36.34754,맛있는집,상권정보
33338,동구,홍도동,127.43078,36.347603,고향집손칼국수보리밥,상권정보
33343,동구,홍도동,127.42753,36.35151,정육식당.돈차,상권정보
33346,동구,홍도동,127.42383,36.34793,도톰도톰포하노이,상권정보
33349,동구,홍도동,127.42973,36.34731,카페 케시백브로치,상권정보
33350,동구,홍도동,127.43149,36.34805,풍년삼계탕식당,상권정보
33354,동구,홍도동,127.42713,36.351154,초코렛식당,상권정보
33356,동구,홍도동,127.42575,36.346344,경성관,상권정보
33359,동구,홍도동,127.427986,36.35061,소담족발 본점,상권정보
33360,동구,홍도동,127.427826,36.351997,치킨과바람피자,상권정보
33363,동구,홍도동,127.42777,36.35235,뚝딱숯불치킨,상권정보
33365,동구,홍도동,127.42804,36.34498,충무식당,상권정보
33373,동구,홍도동,127.43043,36.34716,한입치킨,상권정보
33376,동구,홍도동,127.43071,36.347702,한양뚝배기식당,상권정보
33378,동구,홍도동,127.42905,36.34754,쎄븐나잇식당,상권정보
33381,동구,홍도동,127.42713,36.351154,인생술집,상권정보
33382,동구,홍도동,127.42771,36.350914,청년피자 한남대점,상권정보
33384,동구,홍도동,127.429855,36.347942,옥천순대국밥,상권정보
33387,동구,홍도동,127.427895,36.351753,별빛바다,상권정보
33389,동구,홍도동,127.429184,36.346966,밀과보리칼국수,상권정보
33390,동구,홍도동,127.426704,36.348747,촌길낙지 동구점,상권정보
33392,동구,홍도동,127.42936,36.345715,텐텐스키친,상권정보
33394,동구,홍도동,127.427956,36.346546,깻잎두마리치킨 한남대점,상권정보
33395,동구,홍도동,127.41976,36.348183,원두커피숍,상권정보
33398,동구,홍도동,127.429184,36.346966,오정백반,상권정보
33399,동구,홍도동,127.42809,36.3464,행복한찜닭,상권정보
